train_loss,val_loss,curr_epoch
0.17528522,0.1559918,0
0.14726587,0.13545194,1
0.13742776,0.14202945,2
0.13370147,0.12868458,3
0.13009033,0.15985928,4
0.12843218,0.17000902,5
0.12643194,0.12252584,6
0.12263455,0.122820795,7
0.12100865,0.116357416,8
0.1187081,0.113937944,9
0.116636455,0.111242115,10
0.116777994,0.13352142,11
0.11469896,0.13124461,12
0.11503325,0.121863864,13
0.112396576,0.11539467,14
0.113120906,0.1060854,15
0.11107347,0.1149982,16
0.11213847,0.104315035,17
0.10861939,0.10398112,18
0.11141726,0.11995453,19
0.10868956,0.13110805,20
0.109543584,0.1180763,21
0.10938623,0.1180706,22
0.107113324,0.11740987,23
0.10762566,0.115811124,24
0.10800506,0.1319516,25
0.107719295,0.13835773,26
0.1058647,0.09754688,27
0.105480306,0.119813755,28
0.10417718,0.11530014,29
0.10417073,0.096251585,30
0.10548726,0.10265927,31
0.105169445,0.15731299,32
0.10534741,0.11127457,33
0.10307329,0.099248216,34
0.102385424,0.113064274,35
0.10380276,0.10132255,36
0.103704676,0.122511625,37
0.10466171,0.10368266,38
0.101128064,0.097006015,39
0.1025119,0.11163416,40
0.102720045,0.10417535,41
0.102323525,0.09407932,42
0.10240667,0.09953569,43
0.102103144,0.122278035,44
0.10218278,0.11233904,45
0.10296295,0.105605,46
0.10307512,0.10588105,47
0.10045732,0.10098632,48
0.101829626,0.103303805,49
0.10209245,0.113133706,50
0.100305244,0.1661163,51
0.103553355,0.098279625,52
0.09955901,0.09493774,53
0.10169277,0.09605718,54
0.09747878,0.10581798,55
0.0988234,0.09995098,56
0.09784985,0.10074349,57
0.09865802,0.102126926,58
0.09955118,0.10468442,59
0.09957493,0.0983542,60
0.09712206,0.09648408,61
0.09864086,0.11013889,62
0.0996268,0.10340584,63
0.09937814,0.16636258,64
0.10116202,0.10666495,65
0.09881498,0.095868245,66
0.09769157,0.104918756,67
0.09772287,0.10402506,68
0.097414784,0.09725481,69
0.09705238,0.097469054,70
0.09714735,0.10810395,71
0.096802495,0.10085548,72
0.097263254,0.09425802,73
0.0961318,0.092273496,74
0.09807172,0.11820914,75
0.09831059,0.09663225,76
0.09736953,0.09050586,77
0.096589126,0.09803247,78
0.09839056,0.099808425,79
0.09834935,0.09959202,80
0.09851009,0.09643331,81
0.0958107,0.09515155,82
0.09505826,0.09505471,83
0.09551525,0.097397424,84
0.09439794,0.10366231,85
0.09478721,0.09211233,86
0.09355257,0.09790121,87
0.09598156,0.10546851,88
0.09581097,0.09035651,89
0.09476012,0.094294935,90
0.09479096,0.11472304,91
0.09494425,0.092322916,92
0.09397048,0.08969001,93
0.094073705,0.09818331,94
0.096150436,0.091000065,95
0.09323557,0.0890159,96
0.093679935,0.0955989,97
0.09532761,0.09239037,98
0.0950348,0.09176304,99
0.09479759,0.08798726,100
0.09283657,0.09089542,101
0.092400864,0.11384004,102
0.0945177,0.09699154,103
0.09168832,0.097369835,104
0.091949224,0.0943763,105
0.09303103,0.092853695,106
0.09328185,0.095225796,107
0.09240535,0.091824055,108
0.09313728,0.09381804,109
0.0923653,0.09452693,110
0.092791,0.09097067,111
0.092101224,0.109849304,112
0.09397081,0.1014118,113
0.09342899,0.1145591,114
0.09585461,0.09382185,115
0.09215349,0.10204485,116
0.09105561,0.10025236,117
0.09249558,0.10320687,118
0.09233639,0.09384209,119
0.092613705,0.09219395,120
0.09120681,0.08992654,121
0.091815986,0.095605806,122
0.092998564,0.089648716,123
0.09125433,0.09064164,124
0.091580346,0.095192716,125
0.0920267,0.09236534,126
0.09136471,0.090776995,127
0.0900835,0.09301154,128
0.09156865,0.090512075,129
0.092175215,0.091605134,130
0.09105475,0.08787468,131
0.08906537,0.0988991,132
0.090627484,0.106458224,133
0.090944946,0.09030956,134
0.09106034,0.093057044,135
0.090629615,0.092809506,136
0.09031782,0.09156937,137
0.09232248,0.09308116,138
0.09025544,0.09504608,139
0.090023264,0.092399366,140
0.09041359,0.09751657,141
0.0895227,0.0931839,142
0.0900775,0.096285224,143
0.089561805,0.08722923,144
0.09154135,0.097862825,145
0.09046121,0.090572536,146
0.09061339,0.087973215,147
0.08788556,0.0895498,148
0.089143954,0.10502367,149
0.089225866,0.09535092,150
0.09040477,0.09279539,151
0.090551354,0.093060315,152
0.089,0.08832405,153
0.08779273,0.09081608,154
0.08778913,0.08604653,155
0.087515235,0.10786739,156
0.089751855,0.0888752,157
0.08899352,0.086472295,158
0.08918161,0.17250857,159
0.09522885,0.09659261,160
0.09131044,0.0916958,161
0.089724645,0.09087141,162
0.088862635,0.10539308,163
0.09011954,0.10310473,164
0.08969454,0.08783827,165
0.09003335,0.09152131,166
0.088741675,0.08679203,167
0.08831083,0.101538904,168
0.09077138,0.08648032,169
0.089390926,0.105296135,170
0.090070456,0.086613804,171
0.08896428,0.088352464,172
0.088972986,0.089588895,173
0.08722971,0.08453911,174
0.0883363,0.087991565,175
0.087498195,0.08621142,176
0.08743052,0.103182375,177
0.089584015,0.09339597,178
0.08982957,0.091629505,179
0.08865017,0.09005282,180
0.08919091,0.08835274,181
0.08742281,0.08556412,182
0.08812771,0.08652513,183
0.08864722,0.08620584,184
0.08565092,0.08589971,185
0.088449985,0.09413687,186
0.088011205,0.08633767,187
0.08661977,0.08893793,188
0.08688718,0.090073116,189
0.087691784,0.093851805,190
0.08787184,0.085681655,191
0.08768031,0.08687594,192
0.086487554,0.08489621,193
0.086972654,0.08570745,194
0.08681283,0.09501454,195
0.087848626,0.08897959,196
0.08674278,0.09012725,197
0.08743162,0.08624619,198
0.0877191,0.09276439,199
