train_loss,val_loss,curr_epoch
0.20082197,0.15551595,0
0.17785226,0.13596316,1
0.16536592,0.1218205,2
0.15667263,0.11620864,3
0.14995648,0.1403845,4
0.1481443,0.14719014,5
0.14362928,0.111945994,6
0.14055122,0.13659409,7
0.137188,0.14212513,8
0.13696134,0.12308792,9
0.13246678,0.118078984,10
0.13141339,0.13359208,11
0.1294203,0.10982853,12
0.12736198,0.11186571,13
0.12656704,0.111020036,14
0.12429456,0.14517927,15
0.1252273,0.110440195,16
0.124903366,0.11637644,17
0.12352983,0.12312899,18
0.12316364,0.11372782,19
0.122082904,0.14427646,20
0.12269429,0.1068505,21
0.12108774,0.12124837,22
0.122023605,0.11464202,23
