train_loss,val_loss,curr_epoch
0.1677363,0.27618194,0
0.12994623,0.117280304,1
0.12047435,0.13491555,2
0.11690215,0.12057996,3
0.113389656,0.118126296,4
0.111796066,0.09395711,5
0.108138144,0.11485678,6
0.10576144,0.15815838,7
0.1042709,0.10298171,8
0.10113302,0.12212453,9
0.099547945,0.110159084,10
0.096627735,0.12495076,11
0.09611664,0.09807322,12
0.09426715,0.15044613,13
0.091811106,0.08355823,14
0.08829588,0.14608721,15
0.08764476,0.09103185,16
0.08586329,0.16672188,17
0.087847985,0.087949224,18
0.083668016,0.09592173,19
0.08445514,0.09748243,20
0.08191691,0.08518388,21
0.08203104,0.08174693,22
0.080540396,0.10076497,23
0.08067695,0.09249382,24
0.081000514,0.07941556,25
0.07833631,0.099575065,26
0.07784939,0.08436621,27
0.07635074,0.14077169,28
0.078980945,0.074624404,29
0.07496306,0.10334388,30
0.07756307,0.09872522,31
0.076813295,0.10730047,32
0.079343386,0.10602043,33
0.07582933,0.09723962,34
0.07482697,0.09707839,35
0.07438233,0.09967035,36
0.07139593,0.07552582,37
0.071402475,0.08264676,38
0.07110745,0.08316486,39
0.07138595,0.07342808,40
0.0701133,0.07560939,41
0.06953564,0.07549142,42
0.070190884,0.13561809,43
0.07091346,0.08723743,44
0.06904151,0.07896235,45
